,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU
3589,Loja Shopping/ Ct Comercial,Guadalupe,1,0,0,53,2500.0,0.0,0.0
3610,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,84,1500.0,1185.0,1710.0
3750,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,124,6200.0,2436.0,1190.0
3824,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,0,0,45,1000.0,2025.0,655.0
3855,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,100,4500.0,1700.0,980.0
4225,Loja Shopping/ Ct Comercial,Freguesia (Jacarepaguá),0,1,0,50,2500.0,999.0,187.0
4457,Loja Shopping/ Ct Comercial,Ipanema,0,0,0,30,2200.0,1700.0,193.0
4595,Loja Shopping/ Ct Comercial,Ipanema,0,0,0,35,3500.0,3180.0,279.0
5333,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,32,3000.0,1400.0,695.0
5570,Loja Shopping/ Ct Comercial,Copacabana,0,0,0,20,1600.0,307.0,223.0
5578,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,45,1400.0,1285.0,250.0
5740,Loja Shopping/ Ct Comercial,Recreio dos Bandeirantes,0,0,0,88,1500.0,780.0,0.0
5764,Loja Shopping/ Ct Comercial,Gávea,0,1,0,80,10000.0,2500.0,2500.0
5857,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,0,0,32,2500.0,2500.0,629.0
5927,Loja Shopping/ Ct Comercial,Recreio dos Bandeirantes,0,1,0,16,900.0,600.0,120.0
5953,Loja Shopping/ Ct Comercial,Ipanema,0,0,0,30,1200.0,1755.0,411.0
5958,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,110,2000.0,2333.0,499.0
6232,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,70,1990.0,875.0,483.0
6240,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,47,6000.0,1600.0,1135.0
6521,Loja Shopping/ Ct Comercial,Copacabana,0,0,0,65,1900.0,1440.0,470.0
6795,Loja Shopping/ Ct Comercial,Copacabana,0,0,0,50,3500.0,750.0,400.0
6855,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,5,0,180,7000.0,7000.0,6500.0
6917,Loja Shopping/ Ct Comercial,Gávea,0,1,0,82,5000.0,1100.0,8736.0
7050,Loja Shopping/ Ct Comercial,Recreio dos Bandeirantes,0,1,0,60,1200.0,1050.0,330.0
7196,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,76,5500.0,1204.0,1240.0
7212,Loja Shopping/ Ct Comercial,Ipanema,0,1,0,32,2500.0,2243.0,458.0
7241,Loja Shopping/ Ct Comercial,Freguesia (Jacarepaguá),0,1,0,50,2500.0,999.0,182.0
7323,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,85,5000.0,1800.0,600.0
7412,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,30,1000.0,2500.0,619.0
7553,Loja Shopping/ Ct Comercial,Freguesia (Jacarepaguá),0,1,0,70,3000.0,1464.0,312.0
7563,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,29,2000.0,1044.0,371.0
7581,Loja Shopping/ Ct Comercial,Leblon,0,0,0,20,1900.0,450.0,127.0
7966,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,3,0,100,2000.0,2500.0,1700.0
8116,Loja Shopping/ Ct Comercial,Gávea,0,0,0,42,10800.0,5190.0,1700.0
8545,Loja Shopping/ Ct Comercial,Tijuca,0,0,0,48,3500.0,0.0,356.0
